CREATED_DATE,SOLICITUD_ID,GESTION_TYPE,PRODUCT TYPE(TC OR PR),DELIQUENCY,CYCLE,COUNTRY
2023-08-23,SOL-0081675,COBRO,TC,2,3,HND
2023-08-23,SOL-0081676,ACTUALIZACION_DATOS,PR,2,2,HND
2023-08-23,SOL-0081677,COBRO,PR,3,1,HND
2023-08-23,SOL-0081678,ACTUALIZACION_DATOS,TC,5,1,HND
2023-08-23,SOL-0081679,ACUERDO_PAGO,TC,3,4,HND
2023-08-23,SOL-0081680,CANCELACION,TC,5,1,HND
2023-08-23,SOL-0081681,RECLAMO,PR,5,1,HND
2023-08-23,SOL-0081682,COBRO,TC,2,1,HND
2023-08-23,SOL-0081683,COBRO,PR,1,3,HND
2023-08-23,SOL-0081684,ACUERDO_PAGO,TC,3,5,HND
2023-08-23,SOL-0081685,RECLAMO,TC,2,2,HND
2023-08-23,SOL-0081686,ACUERDO_PAGO,TC,3,6,HND
2023-08-23,SOL-0081687,ACTUALIZACION_DATOS,TC,4,3,HND
2023-08-23,SOL-0081688,COBRO,TC,0,3,HND
2023-08-23,SOL-0081689,PAGO_PARCIAL,TC,2,4,HND
2023-08-23,SOL-0081690,COBRO,TC,0,1,HND
2023-08-23,SOL-0081691,RECLAMO,TC,3,3,HND
2023-08-23,SOL-0081692,COBRO,TC,3,2,HND
2023-08-23,SOL-0081693,PAGO_PARCIAL,TC,1,3,HND
2023-08-23,SOL-0081694,PAGO_PARCIAL,TC,3,1,HND
2023-08-23,SOL-0081695,COBRO,TC,1,2,HND
2023-08-23,SOL-0081696,COBRO,TC,1,1,HND
2023-08-23,SOL-0081697,COBRO,TC,3,2,HND
2023-08-23,SOL-0081698,ACTUALIZACION_DATOS,TC,5,2,HND
2023-08-23,SOL-0081699,PAGO_PARCIAL,TC,3,1,HND
2023-08-23,SOL-0081700,COBRO,PR,6,5,HND
2023-08-23,SOL-0081701,COBRO,TC,3,6,HND
2023-08-23,SOL-0081702,COBRO,PR,3,5,HND
2023-08-23,SOL-0081703,COBRO,TC,3,1,HND
2023-08-23,SOL-0081704,REFINANCIAMIENTO,TC,6,1,HND
2023-08-23,SOL-0081705,COBRO,PR,0,2,HND
2023-08-23,SOL-0081706,COBRO,PR,1,4,HND
2023-08-23,SOL-0081707,PAGO_PARCIAL,TC,2,1,HND
2023-08-23,SOL-0081708,COBRO,TC,6,2,HND
2023-08-23,SOL-0081709,PAGO_PARCIAL,TC,5,5,HND
2023-08-23,SOL-0081710,PAGO_PARCIAL,PR,0,3,HND
2023-08-23,SOL-0081711,PAGO_PARCIAL,TC,5,6,HND
2023-08-23,SOL-0081712,PAGO_PARCIAL,TC,3,3,HND
2023-08-23,SOL-0081713,CANCELACION,TC,5,4,HND
2023-08-23,SOL-0081714,ACUERDO_PAGO,TC,0,1,HND
2023-08-23,SOL-0081715,ACUERDO_PAGO,TC,2,2,HND
2023-08-23,SOL-0081716,PAGO_PARCIAL,TC,4,2,HND
2023-08-23,SOL-0081717,ACTUALIZACION_DATOS,PR,0,4,HND
2023-08-23,SOL-0081718,PAGO_PARCIAL,PR,0,4,HND
2023-08-23,SOL-0081719,COBRO,PR,5,3,HND
2023-08-23,SOL-0081720,CANCELACION,PR,2,2,HND
2023-08-23,SOL-0081721,PAGO_PARCIAL,TC,0,2,HND
2023-08-23,SOL-0081722,COBRO,TC,0,4,HND
2023-08-23,SOL-0081723,RECLAMO,TC,2,4,HND
2023-08-23,SOL-0081724,ACTUALIZACION_DATOS,TC,2,2,HND
2023-08-23,SOL-0081725,RECLAMO,PR,0,1,HND
2023-08-23,SOL-0081726,ACUERDO_PAGO,TC,5,5,HND
2023-08-23,SOL-0081727,ACUERDO_PAGO,TC,0,2,HND
2023-08-23,SOL-0081728,COBRO,PR,6,4,HND
2023-08-23,SOL-0081729,COBRO,TC,0,1,HND
2023-08-23,SOL-0081730,ACTUALIZACION_DATOS,TC,3,1,HND
2023-08-23,SOL-0081731,ACUERDO_PAGO,PR,3,6,HND
2023-08-23,SOL-0081732,COBRO,PR,0,3,HND
2023-08-23,SOL-0081733,COBRO,TC,0,1,HND
2023-08-23,SOL-0081734,COBRO,TC,2,5,HND
2023-08-23,SOL-0081735,COBRO,PR,0,1,HND
2023-08-23,SOL-0081736,COBRO,PR,4,4,HND
2023-08-23,SOL-0081737,PAGO_PARCIAL,TC,4,1,HND
2023-08-23,SOL-0081738,PAGO_PARCIAL,TC,1,6,HND
2023-08-23,SOL-0081739,REFINANCIAMIENTO,PR,0,3,HND
2023-08-23,SOL-0081740,ACTUALIZACION_DATOS,TC,4,1,HND
2023-08-23,SOL-0081741,PAGO_PARCIAL,TC,3,1,HND
2023-08-23,SOL-0081742,RECLAMO,PR,1,6,HND
2023-08-23,SOL-0081743,ACUERDO_PAGO,TC,6,1,HND
2023-08-23,SOL-0081744,CANCELACION,TC,5,5,HND
2023-08-23,SOL-0081745,PAGO_PARCIAL,TC,0,2,HND
2023-08-23,SOL-0081746,PAGO_PARCIAL,PR,0,4,HND
2023-08-23,SOL-0081747,ACTUALIZACION_DATOS,TC,5,1,HND
2023-08-23,SOL-0081748,PAGO_PARCIAL,PR,1,1,HND
2023-08-23,SOL-0081749,ACTUALIZACION_DATOS,TC,1,5,HND
2023-08-23,SOL-0081750,ACUERDO_PAGO,PR,0,2,HND
2023-08-23,SOL-0081751,ACUERDO_PAGO,TC,4,4,HND
2023-08-23,SOL-0081752,COBRO,PR,0,2,HND
2023-08-23,SOL-0081753,CANCELACION,TC,0,3,HND
2023-08-23,SOL-0081754,COBRO,TC,3,4,HND
2023-08-23,SOL-0081755,COBRO,PR,0,4,HND
2023-08-23,SOL-0081756,COBRO,PR,4,2,HND
2023-08-23,SOL-0081757,CANCELACION,PR,3,1,HND
2023-08-23,SOL-0081758,COBRO,TC,0,6,HND
2023-08-23,SOL-0081759,COBRO,TC,4,4,HND
2023-08-23,SOL-0081760,COBRO,TC,2,1,HND
2023-08-23,SOL-0081761,RECLAMO,TC,1,1,HND
2023-08-23,SOL-0081762,COBRO,TC,0,4,HND
2023-08-23,SOL-0081763,RECLAMO,TC,1,3,HND
2023-08-23,SOL-0081764,COBRO,PR,1,1,HND
2023-08-23,SOL-0081765,PAGO_PARCIAL,PR,5,1,HND
2023-08-23,SOL-0081766,COBRO,TC,3,1,HND
2023-08-23,SOL-0081767,RECLAMO,PR,1,3,HND
2023-08-23,SOL-0081768,CANCELACION,PR,3,1,HND
2023-08-23,SOL-0081769,ACUERDO_PAGO,PR,2,4,HND
2023-08-23,SOL-0081770,COBRO,TC,1,6,HND
2023-08-23,SOL-0081771,COBRO,TC,4,4,HND
2023-08-23,SOL-0081772,REFINANCIAMIENTO,PR,0,3,HND
2023-08-23,SOL-0081773,REFINANCIAMIENTO,PR,4,2,HND
2023-08-23,SOL-0081774,ACTUALIZACION_DATOS,TC,5,5,HND
2023-08-23,SOL-0081775,PAGO_PARCIAL,TC,2,1,HND
2023-08-23,SOL-0081776,ACTUALIZACION_DATOS,TC,0,4,HND
2023-08-23,SOL-0081777,REFINANCIAMIENTO,PR,1,1,HND
2023-08-23,SOL-0081778,COBRO,TC,2,2,HND
2023-08-23,SOL-0081779,CANCELACION,PR,0,5,HND
2023-08-23,SOL-0081780,PAGO_PARCIAL,PR,3,2,HND
2023-08-23,SOL-0081781,REFINANCIAMIENTO,PR,2,2,HND
2023-08-23,SOL-0081782,PAGO_PARCIAL,TC,2,1,HND
2023-08-23,SOL-0081783,COBRO,PR,2,4,HND
2023-08-23,SOL-0081784,COBRO,TC,6,2,HND
2023-08-23,SOL-0081785,COBRO,TC,5,1,HND
2023-08-23,SOL-0081786,ACTUALIZACION_DATOS,PR,5,6,HND
2023-08-23,SOL-0081787,PAGO_PARCIAL,TC,5,6,HND
2023-08-23,SOL-0081788,PAGO_PARCIAL,TC,0,2,HND
2023-08-23,SOL-0081789,ACTUALIZACION_DATOS,PR,2,6,HND
2023-08-23,SOL-0081790,COBRO,TC,2,2,HND
2023-08-23,SOL-0081791,ACUERDO_PAGO,PR,1,5,HND
2023-08-23,SOL-0081792,CANCELACION,TC,2,1,HND
2023-08-23,SOL-0081793,REFINANCIAMIENTO,PR,0,3,HND
2023-08-23,SOL-0081794,COBRO,TC,5,3,HND
2023-08-23,SOL-0081795,ACTUALIZACION_DATOS,PR,3,3,HND
2023-08-23,SOL-0081796,COBRO,TC,1,2,HND
2023-08-24,SOL-0081797,ACUERDO_PAGO,TC,1,5,HND
2023-08-24,SOL-0081798,ACTUALIZACION_DATOS,PR,0,5,HND
2023-08-24,SOL-0081799,COBRO,PR,4,4,HND
2023-08-24,SOL-0081800,COBRO,PR,0,1,HND
2023-08-24,SOL-0081801,RECLAMO,TC,3,1,HND
2023-08-24,SOL-0081802,COBRO,PR,4,4,HND
2023-08-24,SOL-0081803,PAGO_PARCIAL,PR,4,2,HND
2023-08-24,SOL-0081804,COBRO,PR,0,2,HND
2023-08-24,SOL-0081805,COBRO,TC,3,1,HND
2023-08-24,SOL-0081806,ACUERDO_PAGO,PR,6,1,HND
2023-08-24,SOL-0081807,REFINANCIAMIENTO,TC,4,1,HND
2023-08-24,SOL-0081808,COBRO,PR,0,2,HND
2023-08-24,SOL-0081809,PAGO_PARCIAL,PR,1,2,HND
2023-08-24,SOL-0081810,RECLAMO,PR,5,1,HND
2023-08-24,SOL-0081811,PAGO_PARCIAL,PR,0,6,HND
2023-08-24,SOL-0081812,COBRO,TC,1,1,HND
2023-08-24,SOL-0081813,ACTUALIZACION_DATOS,PR,0,3,HND
2023-08-24,SOL-0081814,COBRO,PR,3,1,HND
2023-08-24,SOL-0081815,ACTUALIZACION_DATOS,TC,2,3,HND
2023-08-24,SOL-0081816,COBRO,PR,0,2,HND
2023-08-24,SOL-0081817,CANCELACION,TC,1,3,HND
2023-08-24,SOL-0081818,PAGO_PARCIAL,TC,4,1,HND
2023-08-24,SOL-0081819,PAGO_PARCIAL,TC,1,1,HND
2023-08-24,SOL-0081820,COBRO,TC,0,1,HND
2023-08-24,SOL-0081821,PAGO_PARCIAL,PR,0,4,HND
2023-08-24,SOL-0081822,COBRO,PR,2,2,HND
2023-08-24,SOL-0081823,ACTUALIZACION_DATOS,PR,5,1,HND
2023-08-24,SOL-0081824,ACUERDO_PAGO,PR,5,1,HND
2023-08-24,SOL-0081825,ACUERDO_PAGO,PR,5,1,HND
2023-08-24,SOL-0081826,COBRO,PR,6,1,HND
2023-08-24,SOL-0081827,COBRO,PR,0,2,HND
2023-08-24,SOL-0081828,COBRO,PR,1,4,HND
2023-08-24,SOL-0081829,ACUERDO_PAGO,PR,1,3,HND
2023-08-24,SOL-0081830,PAGO_PARCIAL,PR,1,2,HND
2023-08-24,SOL-0081831,COBRO,PR,0,3,HND
2023-08-24,SOL-0081832,PAGO_PARCIAL,TC,3,1,HND
2023-08-24,SOL-0081833,COBRO,TC,5,5,HND
2023-08-24,SOL-0081834,REFINANCIAMIENTO,PR,0,2,HND
2023-08-24,SOL-0081835,COBRO,PR,1,2,HND
2023-08-24,SOL-0081836,COBRO,TC,3,2,HND
2023-08-24,SOL-0081837,PAGO_PARCIAL,PR,0,3,HND
2023-08-24,SOL-0081838,CANCELACION,TC,3,3,HND
2023-08-24,SOL-0081839,RECLAMO,PR,0,3,HND
2023-08-24,SOL-0081840,ACTUALIZACION_DATOS,TC,1,5,HND
2023-08-24,SOL-0081841,ACUERDO_PAGO,PR,1,1,HND
2023-08-24,SOL-0081842,COBRO,PR,2,1,HND
2023-08-24,SOL-0081843,PAGO_PARCIAL,TC,5,4,HND
2023-08-24,SOL-0081844,COBRO,PR,3,3,HND
2023-08-24,SOL-0081845,RECLAMO,PR,3,2,HND
2023-08-24,SOL-0081846,ACUERDO_PAGO,PR,3,1,HND
2023-08-24,SOL-0081847,RECLAMO,PR,6,4,HND
2023-08-24,SOL-0081848,ACTUALIZACION_DATOS,TC,0,1,HND
2023-08-24,SOL-0081849,COBRO,TC,0,4,HND
2023-08-24,SOL-0081850,PAGO_PARCIAL,PR,0,4,HND
2023-08-24,SOL-0081851,PAGO_PARCIAL,TC,3,6,HND
2023-08-24,SOL-0081852,COBRO,TC,6,1,HND
2023-08-24,SOL-0081853,COBRO,TC,1,2,HND
2023-08-24,SOL-0081854,ACTUALIZACION_DATOS,TC,3,1,HND
2023-08-24,SOL-0081855,COBRO,TC,4,4,HND
2023-08-24,SOL-0081856,REFINANCIAMIENTO,PR,4,3,HND
2023-08-24,SOL-0081857,COBRO,PR,5,1,HND
2023-08-24,SOL-0081858,RECLAMO,TC,0,1,HND
2023-08-24,SOL-0081859,COBRO,TC,0,2,HND
2023-08-24,SOL-0081860,COBRO,PR,2,3,HND
2023-08-24,SOL-0081861,CANCELACION,PR,3,2,HND
2023-08-24,SOL-0081862,COBRO,PR,1,3,HND
2023-08-24,SOL-0081863,COBRO,TC,1,3,HND
2023-08-24,SOL-0081864,COBRO,TC,5,3,HND
2023-08-24,SOL-0081865,COBRO,PR,4,3,HND
2023-08-24,SOL-0081866,ACUERDO_PAGO,TC,1,4,HND
2023-08-24,SOL-0081867,COBRO,TC,0,3,HND
2023-08-24,SOL-0081868,PAGO_PARCIAL,PR,2,3,HND
2023-08-24,SOL-0081869,ACTUALIZACION_DATOS,PR,2,1,HND
2023-08-24,SOL-0081870,RECLAMO,PR,5,5,HND
2023-08-24,SOL-0081871,RECLAMO,PR,5,3,HND
2023-08-24,SOL-0081872,ACUERDO_PAGO,TC,0,3,HND
2023-08-24,SOL-0081873,COBRO,PR,2,1,HND
2023-08-24,SOL-0081874,RECLAMO,TC,1,3,HND
2023-08-24,SOL-0081875,COBRO,TC,0,2,HND
2023-08-24,SOL-0081876,COBRO,PR,0,3,HND
2023-08-24,SOL-0081877,ACTUALIZACION_DATOS,TC,4,1,HND
2023-08-24,SOL-0081878,COBRO,TC,1,6,HND
2023-08-24,SOL-0081879,REFINANCIAMIENTO,TC,6,6,HND
2023-08-24,SOL-0081880,PAGO_PARCIAL,PR,2,3,HND
2023-08-24,SOL-0081881,PAGO_PARCIAL,PR,1,3,HND
2023-08-24,SOL-0081882,COBRO,PR,4,1,HND
2023-08-24,SOL-0081883,RECLAMO,TC,1,2,HND
2023-08-24,SOL-0081884,PAGO_PARCIAL,PR,4,1,HND
2023-08-24,SOL-0081885,PAGO_PARCIAL,TC,0,4,HND
2023-08-24,SOL-0081886,PAGO_PARCIAL,TC,0,2,HND
2023-08-24,SOL-0081887,REFINANCIAMIENTO,TC,2,1,HND
2023-08-24,SOL-0081888,ACUERDO_PAGO,TC,0,1,HND
2023-08-24,SOL-0081889,CANCELACION,PR,0,1,HND
2023-08-24,SOL-0081890,RECLAMO,TC,0,6,HND
2023-08-24,SOL-0081891,RECLAMO,TC,0,2,HND
2023-08-24,SOL-0081892,COBRO,TC,0,2,HND
2023-08-24,SOL-0081893,ACTUALIZACION_DATOS,TC,5,1,HND
2023-08-24,SOL-0081894,ACUERDO_PAGO,TC,5,4,HND
2023-08-24,SOL-0081895,COBRO,TC,1,4,HND
2023-08-24,SOL-0081896,REFINANCIAMIENTO,TC,6,3,HND
2023-08-24,SOL-0081897,PAGO_PARCIAL,TC,3,2,HND
2023-08-24,SOL-0081898,RECLAMO,PR,4,1,HND
2023-08-24,SOL-0081899,ACUERDO_PAGO,TC,0,2,HND
2023-08-24,SOL-0081900,COBRO,PR,2,2,HND
2023-08-24,SOL-0081901,ACUERDO_PAGO,TC,3,4,HND
2023-08-24,SOL-0081902,ACUERDO_PAGO,TC,6,3,HND
2023-08-24,SOL-0081903,COBRO,TC,1,3,HND
2023-08-24,SOL-0081904,ACUERDO_PAGO,TC,6,1,HND
2023-08-24,SOL-0081905,REFINANCIAMIENTO,TC,5,2,HND
2023-08-24,SOL-0081906,ACTUALIZACION_DATOS,TC,1,2,HND
2023-08-24,SOL-0081907,ACUERDO_PAGO,TC,0,3,HND
2023-08-24,SOL-0081908,PAGO_PARCIAL,PR,0,3,HND
2023-08-24,SOL-0081909,ACTUALIZACION_DATOS,PR,1,2,HND
2023-08-24,SOL-0081910,ACTUALIZACION_DATOS,PR,1,1,HND
2023-08-24,SOL-0081911,ACUERDO_PAGO,PR,1,3,HND
2023-08-24,SOL-0081912,COBRO,TC,0,3,HND
2023-08-24,SOL-0081913,ACUERDO_PAGO,TC,0,1,HND
2023-08-24,SOL-0081914,ACUERDO_PAGO,TC,1,4,HND
2023-08-24,SOL-0081915,PAGO_PARCIAL,PR,2,6,HND
2023-08-24,SOL-0081916,ACTUALIZACION_DATOS,PR,0,5,HND
2023-08-24,SOL-0081917,PAGO_PARCIAL,PR,1,3,HND
2023-08-24,SOL-0081918,ACUERDO_PAGO,TC,0,2,HND
2023-08-24,SOL-0081919,REFINANCIAMIENTO,TC,5,6,HND
2023-08-24,SOL-0081920,COBRO,TC,0,1,HND
2023-08-24,SOL-0081921,ACUERDO_PAGO,TC,2,3,HND
2023-08-24,SOL-0081922,PAGO_PARCIAL,TC,0,5,HND
2023-08-24,SOL-0081923,COBRO,TC,4,3,HND
2023-08-24,SOL-0081924,ACTUALIZACION_DATOS,PR,4,6,HND
2023-08-24,SOL-0081925,COBRO,TC,4,6,HND
2023-08-24,SOL-0081926,REFINANCIAMIENTO,TC,3,3,HND
2023-08-24,SOL-0081927,ACTUALIZACION_DATOS,TC,4,3,HND
2023-08-24,SOL-0081928,PAGO_PARCIAL,PR,4,1,HND
2023-08-24,SOL-0081929,ACUERDO_PAGO,TC,0,1,HND
2023-08-24,SOL-0081930,COBRO,TC,2,2,HND
2023-08-24,SOL-0081931,PAGO_PARCIAL,TC,6,1,HND
2023-08-24,SOL-0081932,ACUERDO_PAGO,TC,3,3,HND
2023-08-24,SOL-0081933,RECLAMO,PR,5,2,HND
2023-08-24,SOL-0081934,ACUERDO_PAGO,TC,1,4,HND
2023-08-24,SOL-0081935,ACUERDO_PAGO,TC,2,2,HND
2023-08-24,SOL-0081936,PAGO_PARCIAL,PR,1,3,HND
2023-08-24,SOL-0081937,ACUERDO_PAGO,PR,0,3,HND
2023-08-24,SOL-0081938,RECLAMO,TC,3,3,HND
2023-08-24,SOL-0081939,COBRO,TC,2,1,HND
2023-08-24,SOL-0081940,ACTUALIZACION_DATOS,TC,2,2,HND
2023-08-24,SOL-0081941,PAGO_PARCIAL,TC,0,4,HND
2023-08-24,SOL-0081942,ACUERDO_PAGO,PR,2,4,HND
2023-08-24,SOL-0081943,RECLAMO,TC,3,4,HND
2023-08-24,SOL-0081944,REFINANCIAMIENTO,TC,0,1,HND
2023-08-24,SOL-0081945,COBRO,PR,3,6,HND
2023-08-25,SOL-0081946,ACUERDO_PAGO,PR,1,1,HND
2023-08-25,SOL-0081947,PAGO_PARCIAL,PR,3,1,HND
2023-08-25,SOL-0081948,PAGO_PARCIAL,TC,2,4,HND
2023-08-25,SOL-0081949,REFINANCIAMIENTO,PR,3,6,HND
2023-08-25,SOL-0081950,ACUERDO_PAGO,PR,2,2,HND
2023-08-25,SOL-0081951,RECLAMO,TC,1,2,HND
2023-08-25,SOL-0081952,PAGO_PARCIAL,PR,1,1,HND
2023-08-25,SOL-0081953,COBRO,TC,1,4,HND
2023-08-25,SOL-0081954,PAGO_PARCIAL,PR,1,2,HND
2023-08-25,SOL-0081955,RECLAMO,TC,1,2,HND
2023-08-25,SOL-0081956,COBRO,PR,2,3,HND
2023-08-25,SOL-0081957,ACTUALIZACION_DATOS,PR,0,2,HND
2023-08-25,SOL-0081958,REFINANCIAMIENTO,PR,0,5,HND
2023-08-25,SOL-0081959,PAGO_PARCIAL,PR,0,1,HND
2023-08-25,SOL-0081960,COBRO,PR,0,2,HND
2023-08-25,SOL-0081961,CANCELACION,TC,3,1,HND
2023-08-25,SOL-0081962,COBRO,PR,2,2,HND
2023-08-25,SOL-0081963,ACUERDO_PAGO,PR,0,5,HND
2023-08-25,SOL-0081964,REFINANCIAMIENTO,TC,0,2,HND
2023-08-25,SOL-0081965,PAGO_PARCIAL,TC,0,3,HND
2023-08-25,SOL-0081966,COBRO,TC,4,1,HND
2023-08-25,SOL-0081967,COBRO,PR,3,1,HND
2023-08-25,SOL-0081968,ACUERDO_PAGO,PR,0,2,HND
2023-08-25,SOL-0081969,ACTUALIZACION_DATOS,TC,6,3,HND
2023-08-25,SOL-0081970,COBRO,TC,1,5,HND
2023-08-25,SOL-0081971,ACTUALIZACION_DATOS,TC,1,1,HND
2023-08-25,SOL-0081972,COBRO,PR,0,2,HND
2023-08-25,SOL-0081973,COBRO,PR,0,1,HND
2023-08-25,SOL-0081974,ACUERDO_PAGO,TC,1,2,HND
2023-08-25,SOL-0081975,PAGO_PARCIAL,TC,2,6,HND
2023-08-25,SOL-0081976,PAGO_PARCIAL,PR,5,2,HND
2023-08-25,SOL-0081977,RECLAMO,TC,2,2,HND
2023-08-25,SOL-0081978,COBRO,TC,5,1,HND
2023-08-25,SOL-0081979,ACUERDO_PAGO,TC,3,1,HND
2023-08-25,SOL-0081980,ACUERDO_PAGO,PR,2,1,HND
2023-08-25,SOL-0081981,PAGO_PARCIAL,TC,0,5,HND
2023-08-25,SOL-0081982,ACUERDO_PAGO,PR,2,1,HND
2023-08-25,SOL-0081983,ACUERDO_PAGO,TC,5,2,HND
2023-08-25,SOL-0081984,CANCELACION,PR,0,2,HND
2023-08-25,SOL-0081985,COBRO,TC,0,2,HND
2023-08-25,SOL-0081986,ACUERDO_PAGO,TC,2,1,HND
2023-08-25,SOL-0081987,COBRO,PR,2,4,HND
2023-08-25,SOL-0081988,COBRO,PR,4,5,HND
2023-08-25,SOL-0081989,PAGO_PARCIAL,TC,5,6,HND
2023-08-25,SOL-0081990,PAGO_PARCIAL,PR,0,4,HND
2023-08-25,SOL-0081991,REFINANCIAMIENTO,TC,3,6,HND
2023-08-25,SOL-0081992,CANCELACION,TC,6,1,HND
2023-08-25,SOL-0081993,ACUERDO_PAGO,PR,3,5,HND
2023-08-25,SOL-0081994,ACTUALIZACION_DATOS,TC,2,1,HND
2023-08-25,SOL-0081995,COBRO,TC,1,4,HND
2023-08-25,SOL-0081996,COBRO,TC,0,3,HND
2023-08-25,SOL-0081997,CANCELACION,PR,1,1,HND
2023-08-25,SOL-0081998,RECLAMO,TC,0,1,HND
2023-08-25,SOL-0081999,CANCELACION,PR,2,3,HND
2023-08-25,SOL-0082000,PAGO_PARCIAL,PR,1,4,HND
2023-08-25,SOL-0082001,ACUERDO_PAGO,TC,5,3,HND
2023-08-25,SOL-0082002,COBRO,TC,2,5,HND
2023-08-25,SOL-0082003,PAGO_PARCIAL,TC,3,5,HND
2023-08-25,SOL-0082004,ACTUALIZACION_DATOS,TC,4,6,HND
2023-08-25,SOL-0082005,REFINANCIAMIENTO,TC,0,2,HND
2023-08-25,SOL-0082006,ACTUALIZACION_DATOS,TC,0,2,HND
2023-08-25,SOL-0082007,REFINANCIAMIENTO,TC,4,3,HND
2023-08-25,SOL-0082008,CANCELACION,PR,2,2,HND
2023-08-25,SOL-0082009,RECLAMO,TC,2,1,HND
2023-08-25,SOL-0082010,COBRO,PR,2,2,HND
2023-08-25,SOL-0082011,ACUERDO_PAGO,PR,4,5,HND
2023-08-25,SOL-0082012,COBRO,TC,2,2,HND
2023-08-25,SOL-0082013,ACTUALIZACION_DATOS,PR,2,4,HND
2023-08-25,SOL-0082014,COBRO,TC,5,4,HND
2023-08-25,SOL-0082015,RECLAMO,TC,1,1,HND
2023-08-25,SOL-0082016,RECLAMO,TC,5,4,HND
2023-08-25,SOL-0082017,PAGO_PARCIAL,PR,3,1,HND
2023-08-25,SOL-0082018,PAGO_PARCIAL,TC,2,1,HND
2023-08-25,SOL-0082019,PAGO_PARCIAL,TC,0,1,HND
2023-08-25,SOL-0082020,COBRO,TC,5,3,HND
2023-08-25,SOL-0082021,COBRO,TC,3,4,HND
2023-08-25,SOL-0082022,PAGO_PARCIAL,TC,0,6,HND
2023-08-25,SOL-0082023,PAGO_PARCIAL,TC,0,3,HND
2023-08-25,SOL-0082024,PAGO_PARCIAL,PR,1,2,HND
2023-08-25,SOL-0082025,REFINANCIAMIENTO,PR,3,6,HND
2023-08-25,SOL-0082026,COBRO,PR,0,2,HND
2023-08-25,SOL-0082027,CANCELACION,TC,1,3,HND
2023-08-25,SOL-0082028,CANCELACION,PR,0,1,HND
2023-08-25,SOL-0082029,COBRO,TC,1,4,HND
2023-08-25,SOL-0082030,ACUERDO_PAGO,PR,1,1,HND
2023-08-25,SOL-0082031,PAGO_PARCIAL,PR,2,2,HND
2023-08-25,SOL-0082032,COBRO,TC,1,1,HND
2023-08-25,SOL-0082033,PAGO_PARCIAL,PR,2,3,HND
2023-08-25,SOL-0082034,ACTUALIZACION_DATOS,TC,0,3,HND
2023-08-25,SOL-0082035,CANCELACION,PR,0,1,HND
2023-08-25,SOL-0082036,ACUERDO_PAGO,TC,0,6,HND
2023-08-25,SOL-0082037,COBRO,PR,6,1,HND
2023-08-25,SOL-0082038,ACUERDO_PAGO,PR,2,2,HND
2023-08-25,SOL-0082039,ACUERDO_PAGO,TC,2,1,HND
2023-08-25,SOL-0082040,PAGO_PARCIAL,TC,1,2,HND
2023-08-25,SOL-0082041,ACUERDO_PAGO,PR,2,5,HND
2023-08-25,SOL-0082042,COBRO,PR,2,2,HND
2023-08-25,SOL-0082043,PAGO_PARCIAL,TC,2,5,HND
2023-08-25,SOL-0082044,PAGO_PARCIAL,PR,0,1,HND
2023-08-25,SOL-0082045,ACTUALIZACION_DATOS,PR,1,3,HND
2023-08-25,SOL-0082046,ACTUALIZACION_DATOS,TC,0,1,HND
2023-08-25,SOL-0082047,PAGO_PARCIAL,TC,0,5,HND
2023-08-25,SOL-0082048,ACTUALIZACION_DATOS,PR,2,2,HND
2023-08-25,SOL-0082049,ACUERDO_PAGO,TC,2,4,HND
2023-08-25,SOL-0082050,ACTUALIZACION_DATOS,PR,4,2,HND
2023-08-25,SOL-0082051,ACTUALIZACION_DATOS,PR,1,2,HND
2023-08-25,SOL-0082052,REFINANCIAMIENTO,PR,1,1,HND
2023-08-25,SOL-0082053,ACUERDO_PAGO,PR,3,5,HND
2023-08-25,SOL-0082054,PAGO_PARCIAL,TC,2,3,HND
2023-08-25,SOL-0082055,COBRO,TC,2,1,HND
2023-08-25,SOL-0082056,RECLAMO,TC,0,2,HND
2023-08-25,SOL-0082057,ACUERDO_PAGO,PR,2,2,HND
2023-08-25,SOL-0082058,CANCELACION,TC,2,4,HND
2023-08-25,SOL-0082059,COBRO,PR,1,5,HND
2023-08-25,SOL-0082060,ACUERDO_PAGO,TC,1,6,HND
2023-08-25,SOL-0082061,COBRO,PR,2,1,HND
2023-08-25,SOL-0082062,PAGO_PARCIAL,PR,0,1,HND
2023-08-25,SOL-0082063,COBRO,PR,4,6,HND
2023-08-25,SOL-0082064,REFINANCIAMIENTO,TC,2,4,HND
2023-08-25,SOL-0082065,PAGO_PARCIAL,TC,1,4,HND
2023-08-25,SOL-0082066,COBRO,TC,2,2,HND
2023-08-25,SOL-0082067,COBRO,TC,0,2,HND
2023-08-25,SOL-0082068,ACUERDO_PAGO,TC,3,3,HND
2023-08-25,SOL-0082069,ACUERDO_PAGO,TC,0,5,HND
2023-08-25,SOL-0082070,ACUERDO_PAGO,TC,0,6,HND
2023-08-25,SOL-0082071,COBRO,TC,2,1,HND
2023-08-25,SOL-0082072,REFINANCIAMIENTO,TC,0,4,HND
2023-08-25,SOL-0082073,PAGO_PARCIAL,TC,2,2,HND
2023-08-25,SOL-0082074,PAGO_PARCIAL,TC,0,4,HND
2023-08-25,SOL-0082075,PAGO_PARCIAL,PR,3,6,HND
2023-08-25,SOL-0082076,COBRO,PR,5,1,HND
2023-08-25,SOL-0082077,ACTUALIZACION_DATOS,TC,1,5,HND
